bgg_id,publisher
960,Grow Jogos e Brinquedos
960,Gibsons
960,Gammon Games
960,"John N. Hansen Co., Inc."
960,H. P. Gibson & Sons
960,Low-Exp Publisher
961,Piatnik
961,Interlude
961,Low-Exp Publisher
962,Winsome Games
963,Milton Bradley
963,Hasbro
963,Low-Exp Publisher
964,Milton Bradley
964,Miro Company
964,Parker Brothers
964,Parker Spiele
965,Klee
965,Orda Industries Ltd.
965,Low-Exp Publisher
966,Milton Bradley
967,Grow Jogos e Brinquedos
967,Alga
967,Hasbro
967,Waddingtons
967,Borras Plana S.A.
967,Clipper
967,Editrice Giochi
967,Miro Company
967,Palitoy Ltd.
967,Parker Brothers
967,Capiépa - Jeux Éducatifs
967,Estrela
967,Carlit
967,"Basic Fun, Inc."
967,Palet spil
967,Low-Exp Publisher
968,"Korea Boardgames Co., Ltd."
968,Schmidt Spiele
968,Alga
968,(Unknown)
968,Hasbro
968,Kod Kod
968,Waddingtons
968,Winning Moves France
968,Borras Plana S.A.
968,Clipper
968,Editrice Giochi
968,Miro Company
968,Parker Brothers
968,(Self-Published)
968,Damm / Egmont
968,The Op
968,Winning Moves UK Ltd.
968,John Waddington Ltd.
968,Winning Moves Games (USA)
968,Estrela
968,Majora
968,Carlit
968,Juegos Crone
968,Nilco S.A.
968,Smeets & Schippers
968,Parker Spiele
968,Joker
968,Winning Solutions (WS Game Company)
968,Zontik Games
968,Winning Moves Germany
968,Funskool Games
968,Editions ATLAS
968,"Basic Fun, Inc."
968,Brohm-Parker-Spiele
968,Oy Fenno-Alga Ab
968,Low-Exp Publisher
969,Milton Bradley
969,Hasbro
969,Winning Moves France
969,Clipper
969,Miro Company
969,Parker Brothers
969,(Self-Published)
969,Winning Moves Games (USA)
969,Estrela
969,MB Jeux
969,MB Spellen
969,Parker Spiele
969,Decipher
969,Gabriel
969,Low-Exp Publisher
970,Hasbro
970,Parker Brothers
971,Hasbro
971,Parker Brothers
972,Hasbro
972,Parker Brothers
972,Horn Abbot International
973,Queen Games
974,Wizards of the Coast
975,(Self-Published)
975,Koplow Games
975,Low-Exp Publisher
976,Ravensburger
976,Το Καλό Παιχνίδι Α.Ε.
976,Bookmark Verlag
977,Chaosium
977,Low-Exp Publisher
978,Winning Moves Germany
979,Eagle-Gryphon Games
979,"Xanadu Leisure, Ltd."
980,Ravensburger
981,Ravensburger
981,F.X. Schmid
982,Queen Games
983,F.X. Schmid
983,"Inter Hobby Co., Ltd."
984,Goldsieber Spiele
985,Chris Lawson
985,"Deep Thought Games, LLC"
985,Golden Spike Games
986,Jolly Roger Games
987,999 Games
987,Rio Grande Games
987,Goldsieber Spiele
988,Berliner Spielkarten
989,Schmidt Spiele
990,Ravensburger
991,AMIGO
991,Asmodee
991,Playroom Entertainment
991,Educa Korea
991,Staupe Spiele
992,Gigamic
992,AMIGO
992,Mercurio
992,"Swan Panasia Co., Ltd."
992,F.X. Schmid
992,Playroom Entertainment
992,Tactic
992,MINDOK
992,Kärnan
992,Educa Korea
992,Yes Papa Games
992,Staupe Spiele
993,KOSMOS
993,Tilsit
993,Klee
993,Kärnan
993,Kirjalito
994,Eurogames
994,Jeux Rexton
994,"Standard Games and Publications, Ltd."
995,AMIGO
995,Midgaard Games
995,Kaissa Chess & Games
996,Ravensburger
996,Bookmark Verlag
996,Espenlaub
996,Low-Exp Publisher
997,Ravensburger
997,Nathan
998,franjos Spieleverlag
998,Selchow & Righter
998,Low-Exp Publisher
999,Descartes Editeur
999,Eurogames
999,Morapiaf
1000,Milton Bradley
1000,MB Spiele
1001,Mattel
1002,KOSMOS
1002,Competo / Marektoy
1002,Laser plus
1002,Mayfair Games
1002,Tilsit
1003,KOSMOS
1004,KOSMOS
1005,Patch Products
1005,Fun Connection
1006,TM Spiele
1006,Winsome Games
1007,ASS Altenburger Spielkarten
1007,Wizards of the Coast
1007,TSR
1007,Parker Brothers
1007,Jedko Games
1007,Novedades Montecarlo
1008,Low-Exp Publisher
1009,Low-Exp Publisher
1010,Lacerta
1010,Rio Grande Games
1010,Ravensburger
1010,alea
1010,Asmodee
1010,Competo / Marektoy
1010,Filosofia Éditions
1010,Quined White Goblin Games
1011,Spiele aus Timbuktu
1012,TSR
1012,Parker Brothers
1012,Three Wishes
1013,Goldsieber Spiele
1014,TSR
1015,KOSMOS
1016,Hobby World
1016,Piatnik
1016,Asmodee
1016,Competo / Marektoy
1016,Rebel Sp. z o.o.
1016,Repos Production
1016,Morapiaf
1016,R&R Games
1016,Pro Ludo
1016,Low-Exp Publisher
1017,KOSMOS
1018,Goldsieber Spiele
1019,"Korea Boardgames Co., Ltd."
1019,Paper Iyagi
1019,Queen Games
1019,Devil Dice Games
1020,(Self-Published)
1021,Pierre Belvédère
1021,Low-Exp Publisher
1022,Low-Exp Publisher
1023,Spiel Spass
1023,W. Nostheide Verlag GmbH
1024,Piatnik
1025,The Avalon Hill Game Co
1025,Low-Exp Publisher
1026,Grow Jogos e Brinquedos
1026,TSR
1027,The Avalon Hill Game Co
1028,GMT Games
1029,The Avalon Hill Game Co
1030,The Avalon Hill Game Co
1031,ABACUSSPIELE
1031,Asmodee
1031,Queen Games
1031,Igiari
1032,Queen Games
1033,Jumbo
1034,Adlung-Spiele
1035,Grow Jogos e Brinquedos
1035,Ravensburger
1035,Berliner Spielkarten
1035,Otto Maier Verlag
1035,Buchclub
1035,Hallmark Games
1036,Milton Bradley
1036,Hasbro
1036,Estrela
1036,MB Spellen
1036,Tomy
1036,MB Spiele
1036,MB Giochi
1037,Smart Ltd
1037,DiceTree Games
1037,Ravensburger
1037,alea
1037,Face2Face Games
1037,Group SNE
1037,Ediciones MasQueOca
1038,Ravensburger
1038,HUCH!
1038,Rebel Sp. z o.o.
1038,Oliphante
1038,Cocktail Games
1039,Piatnik
1040,Grow Jogos e Brinquedos
1040,Ravensburger
1040,Otto Maier Verlag
1040,Educa Sallent SA
1040,Το Καλό Παιχνίδι Α.Ε.
1041,KOSMOS
1041,Blatz
1041,Edition Perlhuhn (Göttinger Spiele)
1042,Blatz
1042,Edition Perlhuhn (Göttinger Spiele)
1043,Historien Spiele Galerie (Historien Spielegalerie)
1043,Fagus
1044,AMIGO
1044,Gamewright
1044,Low-Exp Publisher
1045,Ravensburger
1045,Playmix
1045,Flying Turtle Games
1046,Schmidt France
1046,Schmidt Spiele
1046,Selecta Spel en Hobby
1047,franjos Spieleverlag
1047,Kadon Enterprises
1048,Heidelberger Spieleverlag
1049,Wargames Club Publishing
1049,PS-Games
1049,AMIGO
1049,Fractal Juegos
1049,Kikigagne?
1049,Lifestyle Boardgames Ltd
1049,Mercurio
1049,"Swan Panasia Co., Ltd."
1049,DiceTree Games
1049,F.X. Schmid
1049,Oya
1049,Berliner Spielkarten
1049,Arclight
1049,Dal Negro
1049,Nasza Księgarnia
1049,Nürnberger-Spielkarten-Verlag
1049,Gamewright
1049,Neptuno Games
1049,Ediciones Primigenio
1049,Funbox Editora
1050,Krimsus Krimskrams-Kiste
1051,Yaquinto
1052,"Korea Boardgames Co., Ltd."
1052,Schmidt Spiele
1052,Hanayama
1052,Tilsit
1052,ASS Altenburger Spielkarten
1052,Alga
1052,(Unknown)
1052,Hasbro
1052,Waddingtons
1052,Borras Plana S.A.
1052,Clipper
1052,Editrice Giochi
1052,Miro Company
1052,Parker Brothers
1052,Damm / Egmont
1052,The Op
1052,MIKA
1052,John Waddington Ltd.
1052,Winning Moves Games (USA)
1052,Estrela
1052,Klee
1052,Majora
1052,NeoTroy Games
1052,Barnes & Noble
1052,Carlit
1052,Smeets & Schippers
1052,Parker Spiele
1052,Brio AB
1052,Drechsler
1052,Joker
1052,Kuvataide
1052,Winning Solutions (WS Game Company)
1052,Zontik Games
1052,MB Juegos
1052,John Sands Pty Ltd
1052,Funskool Games
1052,Toltoys
1052,Brohm-Parker-Spiele
1052,Oy Fenno-Alga Ab
1052,Altap
1052,Franz Schmidt
1052,General Mills
1052,Remoundo
1052,Low-Exp Publisher
1053,F.X. Schmid
1053,ToyCo
1054,TSR
1055,Pressman Toy Corp.
1056,Milton Bradley
1056,(Unknown)
1056,Hasbro
1056,Cardinal
1056,Pressman Toy Corp.
1056,Walt Disney Productions
1056,Tactic
1056,Spear's Games
1056,Peliko
1056,Fundex
1056,Winning Moves Games (USA)
1056,"Cayro, the games"
1056,Dourios
1056,Pavilion
1056,Nelospelit
1056,MB Giochi
1056,The Canadian Group
1056,IRWIN Games
1056,Gabriel
1056,Disney/Pixar
1056,Falcon Games (I)
1056,Grafix Travel Games
1056,Kohner Bros.
1056,Peter Pan Playthings
1056,Saenggak Plus Edu
1056,Low-Exp Publisher
1057,Doris & Frank
1058,Ravensburger
1058,Spiel Spass
1058,テンデイズゲームズ (Ten Days Games)
1059,The Avalon Hill Game Co
1060,The Avalon Hill Game Co
1060,Sports Illustrated
1060,Time Life
1061,Savant Garde Entertainment
1062,Rio Grande Games
1062,Piatnik
1062,Venice Connection
1063,Mayfair Games
1064,"Korea Boardgames Co., Ltd."
1064,Gigamic
1064,Fundex
1064,Mitra
1064,Great American Trading Company
1064,Low-Exp Publisher
1065,Hasbro
1065,Waddingtons
1065,Parker Brothers
1065,Tonka Corporation
1066,Nova Game Designs
1066,Chessex
1066,"Flying Buffalo, Inc. (FBI)"
1066,Low-Exp Publisher
1067,Low-Exp Publisher
1068,The Avalon Hill Game Co
1069,The Avalon Hill Game Co
1070,The Avalon Hill Game Co
1071,999 Games
1071,Rio Grande Games
1071,KOSMOS
1071,Midgaard Games
1071,Kaissa Chess & Games
1071,Devir
1071,Laser plus
1071,Tilsit
1072,Sphinx Spieleverlag
1072,Low-Exp Publisher
1073,3M
1073,The Avalon Hill Game Co
1074,The Avalon Hill Game Co
1074,(Self-Published)
1075,The Avalon Hill Game Co
1076,Clementoni
1077,Miro Company
1077,Palitoy Ltd.
1077,Parker Brothers
1078,Waddingtons
1078,Parker Brothers
1079,Parker Brothers
1080,Miro Company
1080,Parker Brothers
1081,"Swan Panasia Co., Ltd."
1081,Ravensburger
1081,Fundex
1081,"Sababa Toys, Inc."
1081,Low-Exp Publisher
1082,The Avalon Hill Game Co
1083,Wizards of the Coast
1084,GMT Games
1084,Oriflam
1085,Hasbro
1085,Parker Brothers
1085,Winning Moves Games (USA)
1086,Endless Games (I)
1086,Low-Exp Publisher
1087,Chris Lawson
1087,"Deep Thought Games, LLC"
1087,Golden Spike Games
1088,Mayfair Games
1088,White Wind
1089,Winning Moves Games (USA)
1089,Low-Exp Publisher
1090,Ravensburger
1090,Otto Maier Verlag
1091,Low-Exp Publisher
1092,Piatnik
1092,Alga
1092,Jumbo
1092,Spear's Games
1092,Ventura Games
1092,Selchow & Righter
1092,Huki
1092,Low-Exp Publisher
1093,Low-Exp Publisher
1094,Milton Bradley
1094,Ravensburger
1094,F.X. Schmid
1094,Hasbro
1094,Parker Brothers
1095,Wizards of the Coast
1096,Cheapass Games
1096,Low-Exp Publisher
1097,Ravensburger
1097,ASS Altenburger Spielkarten
1097,Popcorn Games
1097,Mandoo Games
1097,"U.S. Games Systems, Inc."
1097,The United States Playing Card Company
1097,AG Müller (AGMüller)
1097,Low-Exp Publisher
1098,999 Games
1098,"Korea Boardgames Co., Ltd."
1098,Lautapelit.fi
1098,Gigamic
1098,AMIGO
1098,Broadway Toys LTD
1098,Copag Cards
1098,G3
1098,Kaissa Chess & Games
1098,Piatnik
1098,"Swan Panasia Co., Ltd."
1098,Laser plus
1098,(Unknown)
1098,Canada Games
1098,Zvezda
1098,"U.S. Games Systems, Inc."
1098,Dino Toys s. r. o.
1098,Fantasmagoria
1098,Morapiaf
1098,KADABRA
1098,The United States Playing Card Company
1098,Modiano
1098,Gametrade Distribuzione
1098,Low-Exp Publisher
1099,Eden Studios
1100,Golden
1101,Queen Games
1102,The Avalon Hill Game Co
1103,999 Games
1103,Gigamic
1103,AMIGO
1103,Nordic Games GmbH
1103,"Set Enterprises, Inc."
1104,Low-Exp Publisher
1105,Jumbo
1106,Schmidt Spiele
1106,Alga
1106,(Unknown)
1106,Hasbro
1106,Clipper
1106,Editrice Giochi
1106,Miro Company
1106,Parker Brothers
1106,Jumbo
1106,Pressman Toy Corp.
1106,Gibsons
1106,John Waddington Ltd.
1106,Winning Moves Games (USA)
1106,Estrela
1106,Majora
1106,Carlit
1106,Juegos Crone
1106,Smeets & Schippers
1106,Parker Spiele
1106,IRWIN Games
1106,Holdsworth Thos & Sons
1106,Tiger Electronics
1106,Low-Exp Publisher
1107,Australian Design Group
1108,3W (World Wide Wargames)
1109,Selchow & Righter
1109,Horn Abbot Ltd.
1109,Low-Exp Publisher
1110,Waddingtons
1110,Parker Brothers
1111,Low-Exp Publisher
1112,Cheapass Games
1112,Truant Spiele
1113,Stronghold Games
1113,TimJim Games
1114,Lookout Games
1114,Mayfair Games
1114,Hartland Trefoil Ltd.
1115,West End Games
1116,Pegasus Spiele
1116,Steve Jackson Games
1117,The Avalon Hill Game Co
1117,(Self-Published)
1117,Sports Illustrated
1118,Australian Design Group
1119,Klee
1119,Noris Spiele
1119,Kärnan
1120,Alga
1120,Hasbro
1120,Borras Plana S.A.
1120,Clipper
1120,Miro Company
1120,Parker Brothers
1120,Estrela
1120,Majora
1120,Nilco S.A.
1120,Toltoys
1120,Low-Exp Publisher
1121,Milton Bradley
1121,"Korea Boardgames Co., Ltd."
1121,Broadway Toys LTD
1121,Asmodee
1121,Tsukuda Hobby
1121,Hasbro
1121,AS Company
1121,Parker Brothers
1121,Gém Klub Kft.
1121,Asmodee Italia
1121,MB Jeux
1121,MB Spellen
1121,Nilco S.A.
1121,MB Spiele
1121,MB Giochi
1121,MB Juegos
1121,MB spel
1121,Funskool Games
1121,MB peli
1121,Editions ATLAS
1121,Denys Fisher Toys
1121,Flair Games
1121,Low-Exp Publisher
1122,Columbia Games
1123,Goldsieber Spiele
1124,The Avalon Hill Game Co
1124,"SPI (Simulations Publications, Inc.)"
1125,Milton Bradley
1125,John Sands Pty Ltd
1126,Milton Bradley
1126,Takara
1127,The Avalon Hill Game Co
1127,Mondadori Giochi
1127,Low-Exp Publisher
1128,The Avalon Hill Game Co
1129,The Avalon Hill Game Co
1129,Low-Exp Publisher
1130,"Valley Games, Inc."
1130,Descartes Editeur
1130,Edge Entertainment
1130,Wargames Club Publishing
1130,The Avalon Hill Game Co
1130,Phalanx Games Deutschland
1131,Jumbo
1132,Milton Bradley
1132,Hasbro
1132,Parker Brothers
1132,Spin Master Ltd.
1132,Winning Moves Games (USA)
1132,MB Jeux
1132,MB Spellen
1132,Nilco S.A.
1132,Parker Spiele
1132,CEFA (Celulosa Fabril S. A.)
1132,MB Juegos
1133,The Avalon Hill Game Co
1133,Sports Illustrated
1133,Midwest Research
1134,Low-Exp Publisher
1135,3M
1135,The Avalon Hill Game Co
1135,University Games
1135,AS Manufacturas
1136,Target Games
1136,Heartbreaker
1136,Wydawnictwo MAG
1137,3M
1137,Eagle-Gryphon Games
1137,Hexagames (I)
1137,Salagames
1138,Cheapass Games
1139,Cheapass Games
1140,Columbia Games
1141,Cheapass Games
1142,Cheapass Games
1143,Low-Exp Publisher
1144,Eurogames
1145,999 Games
1145,Rio Grande Games
1145,AMIGO
1146,Editrice Giochi
1147,Schmidt Spiele
1147,Alga
1147,Waddingtons
1147,Editrice Giochi
1147,Miro Company
1147,Parker Brothers
1147,Majora
1147,Smeets & Schippers
1147,Brohm-Parker-Spiele
1147,Low-Exp Publisher
1148,Cheapass Games
1148,Truant Spiele
1148,Steve Jackson Games
1149,The Avalon Hill Game Co
1150,Descartes Editeur
1150,Devir
1150,Group SNE
1150,Altar Games
1150,Nexus Editrice
1150,Diseños Orbitales
1150,Catalyst Game Labs
1150,Encore
1150,FASA
1150,Fanpro
1150,Low-Exp Publisher
1151,Games Workshop Ltd.
1152,Grow Jogos e Brinquedos
1152,TSR
1153,Hasbro
1153,Canada Games
1153,Parker Brothers
1153,Tactic
1153,Casper
1153,Drumond Park Ltd.
1153,Popular de Juguetes
1153,Ventura Games
1154,KOSMOS
1155,Low-Exp Publisher
1156,KOSMOS
1156,Spear's Games
1157,Milton Bradley
1157,Falomir Juegos
1157,Alga
1157,Cardinal
1157,Endless Games (I)
1157,Jumbo
1157,Spin Master Ltd.
1157,Otto Maier Verlag
1157,Chad Valley Co Ltd.
1157,MB Spellen
1157,MB Spiele
1157,Nathan
1158,Low-Exp Publisher
1159,Milton Bradley
1159,Editrice Giochi
1159,MB Jeux
1159,MB Spellen
1159,MB Spiele
1159,MB Giochi
1160,Pegasus Spiele
1160,Steve Jackson Games
1161,Parker Brothers
1162,Low-Exp Publisher
1163,Mayfair Games
1164,Games Workshop Ltd.
1165,Low-Exp Publisher
1166,Yaquinto
1167,Hasbro
1167,Waddingtons
1167,Parker Brothers
1167,Winning Moves Games (USA)
1168,Hobby Japan
1168,The Avalon Hill Game Co
1169,Mayfair Games
1170,Warfrog Games
1171,Milton Bradley
1171,Games Workshop Ltd.
1171,Hasbro
1171,MB Spellen
1171,MB Spiele
1171,MB Giochi
1171,MB Juegos
1171,MB peli
1171,Oy Lollipop Ab
1172,TSR
1173,Mayfair Games
1174,Miro Company
1174,Parker Brothers
1174,Brohm-Parker-Spiele
1175,The Avalon Hill Game Co
1176,The Avalon Hill Game Co
1177,The Avalon Hill Game Co
1178,The Avalon Hill Game Co
1178,Low-Exp Publisher
1179,The Avalon Hill Game Co
1180,The Avalon Hill Game Co
1181,The Avalon Hill Game Co
1182,Waddingtons
1182,Intellect Games
1183,The Gamers
1184,GMT Games
1185,Multi-Man Publishing
1185,The Gamers
1186,Queen Games
1186,Iron Crown Enterprises
1187,F.X. Schmid
1187,Dal Negro
1188,"Amarillo Design Bureau, Inc."
1188,Task Force Games
1189,3M
1189,The Avalon Hill Game Co
1190,3M
1190,Dujardin
1190,Grow Jogos e Brinquedos
1190,Schmidt Spiele
1191,The Avalon Hill Game Co
1191,Low-Exp Publisher
1192,Task Force Games
1193,Mayfair Games
1193,Goldsieber Spiele
1193,Noris Spiele
1193,Nelospelit
1193,Olsen
1193,リゴレ (rigoler)
1194,Metagaming
1195,"SPI (Simulations Publications, Inc.)"
1195,Simpubs Ltd.
1196,Ravensburger
1196,(Public Domain)
1196,(Self-Published)
1196,KOZAK Games
1196,L. P. Septímio
1196,Ludens Planet
1196,Merit
1196,Selchow & Righter
1196,Geoludie
1196,HEMA
1196,Mitra
1196,Krealudik
1196,Ludens Spirit
1196,Bibelot Games
1196,Editora Abril
1196,LuduScience
1196,"Northwest Corner, Inc."
1196,PICO PAO / Juegos de la Antigüedad
1196,Low-Exp Publisher
1197,Piatnik
1198,Alga
1198,Kod Kod
1198,Borras Plana S.A.
1198,Clipper
1198,Miro Company
1198,Parker Brothers
1198,Carlit
1198,Low-Exp Publisher
1199,Mattel
1199,Patch Products
1199,Educational Insights
1200,Hobby Japan
1200,Victory Games (I)
1201,Mayfair Games
1202,TSR
1203,Milton Bradley
1203,999 Games
1203,Broadway Toys LTD
1203,GP Games
1203,Crown & Andrews Ltd.
1203,Editrice Giochi
1203,Goliath Games
1203,MB Jeux
1203,MB Spellen
1203,El Greco
1203,Nilco S.A.
1203,MB Spiele
1203,MB Giochi
1203,MB Juegos
1203,MB spel
1203,MB peli
1203,Buffalo Games
1203,HABA
1203,Toltoys
1203,Denys Fisher Toys
1203,Flair Games
1203,Low-Exp Publisher
1204,TSR
1205,TSR
1206,Yaquinto
1207,Yaquinto
1208,Ariel Productions Ltd
1208,Wargames Research Group
1209,Pressman Toy Corp.
1209,Casper
1209,Target Games
1209,Playtoy Industries
1210,Milton Bradley
1211,Low-Exp Publisher
1212,Low-Exp Publisher
1213,Wizards of the Coast
1213,Parker Brothers
1214,Parker Brothers
1215,Low-Exp Publisher
1216,Hobby Japan
1216,The Avalon Hill Game Co
1216,Chaosium
1217,Hobby Japan
1217,TSR
1217,"SPI (Simulations Publications, Inc.)"
1218,(Web published)
1218,Dwarfstar Games
1218,Heritage USA
1219,Fat Messiah Games
1220,Hobby Japan
1220,TSR
1220,"SPI (Simulations Publications, Inc.)"
1221,Games Workshop Ltd.
1222,(Web published)
1222,Dwarfstar Games
1222,Heritage USA
1223,Low-Exp Publisher
1224,Parker Brothers
1225,Editrice Giochi
1225,Arxon
1225,Low-Exp Publisher
1226,Milton Bradley
1226,Waddingtons
1226,Parker Spiele
1226,Habourdin International
1226,Marks & Spencer
1226,Croner
1227,Low-Exp Publisher
1228,(Unknown)
1228,Coca-Cola
1228,Nürburg Spiele
1228,Low-Exp Publisher
1229,Columbia Games
1229,Gamma Two Games
1230,Atlas Games
1230,Low-Exp Publisher
1231,Milton Bradley
1231,Waddingtons
1231,John Sands Pty Ltd
1231,Low-Exp Publisher
1232,Eurogames
1232,International Team
1233,Milton Bradley
1234,Eurogames
1235,Steve Jackson Games
1236,Low-Exp Publisher
1237,The Avalon Hill Game Co
1237,Gamma Two Games
1237,Dübreq
1238,Tilsit
1239,Selchow & Righter
1240,The Avalon Hill Game Co
1240,Columbia Games
1240,Gamma Two Games
1241,The Op
1242,Dynamic Games / Dynamic Design Industries
1242,Gammon Games
1243,Hobby Japan
1243,Victory Games (I)
1244,(Web published)
1244,3W (World Wide Wargames)
1245,Victory Games (I)
1246,Victory Games (I)
1247,Low-Exp Publisher
1248,The Avalon Hill Game Co
1248,Battleline
1249,Victory Games (I)
1250,Victory Games (I)
1251,Adlung-Spiele
1251,Low-Exp Publisher
1252,Victory Games (I)
1253,Low-Exp Publisher
1254,The Avalon Hill Game Co
1254,(Self-Published)
1255,Milton Bradley
1255,MB Spiele
1256,Game Designers' Workshop
1257,Low-Exp Publisher
1258,Portal Games
1258,Cheapass Games
1259,Selchow & Righter
1260,"Swan Panasia Co., Ltd."
1260,Asmodee
1260,Crown & Andrews Ltd.
1260,(Public Domain)
1260,Spear's Games
1260,Patch Products
1260,Great American Puzzle Factory
1260,Hallmark Games
1260,Djeco
1260,MJ Games
1260,PlayMonster
1260,Low-Exp Publisher
1261,The Avalon Hill Game Co
1262,The Avalon Hill Game Co
1262,OSG (Operational Studies Group)
1263,The Avalon Hill Game Co
1263,OSG (Operational Studies Group)
1264,The Avalon Hill Game Co
1264,OSG (Operational Studies Group)
1265,Pressman Toy Corp.
1266,(Web published)
1266,Dwarfstar Games
1266,Heritage USA
1267,(Web published)
1267,Dwarfstar Games
1267,Heritage USA
1268,Rio Grande Games
1268,Piatnik
1268,Venice Connection
1268,Philos
1269,HABA
1270,Blatz
1270,Edition Perlhuhn (Göttinger Spiele)
1271,The Avalon Hill Game Co
1271,AMIGO
1271,Columbia Games
1271,Gamma Two Games
1271,White Wind
1271,(Web published)
1272,The Avalon Hill Game Co
1272,Gamma Two Games
1273,The Avalon Hill Game Co
1274,The Avalon Hill Game Co
1274,Metagaming
1275,The Avalon Hill Game Co
1275,Battleline
1275,Low-Exp Publisher
1276,The Avalon Hill Game Co
1277,The Avalon Hill Game Co
1278,The Avalon Hill Game Co
1278,Hexagames (I)
1278,Low-Exp Publisher
1279,Descartes Editeur
1279,The Avalon Hill Game Co
1280,The Avalon Hill Game Co
1281,The Avalon Hill Game Co
1282,The Avalon Hill Game Co
1283,The Avalon Hill Game Co
1283,"SPI (Simulations Publications, Inc.)"
1284,The Avalon Hill Game Co
1284,Gamma Two Games
1284,Low-Exp Publisher
1285,The Avalon Hill Game Co
1286,Hobby Japan
1286,The Avalon Hill Game Co
1286,Chaosium
1286,Oriflam
1287,The Avalon Hill Game Co
1288,The Avalon Hill Game Co
1289,The Avalon Hill Game Co
1289,Battleline
1290,The Avalon Hill Game Co
1291,Victory Games (I)
1292,The Avalon Hill Game Co
