bgg_id,publisher
20035,"Skellig Games, Giga Mech Games, Little Rocket Games, Low-Exp Publisher"
20036,Indie Boards & Cards
20037,"Worthington Publishing, LLC"
20038,GMT Games
20039,"The United States Playing Card Company, Games by Bicycle"
20040,"999 Games, Big Potato"
20041,Piatnik
20042,"Devir, Mandoo Games"
20043,"999 Games, Lacerta, KOSMOS, Devir, Mandoo Games, IELLO, テンデイズゲームズ (Ten Days Games), GaGa Games, REXhry"
20044,Devir
20045,Splotter Spellen
20046,Tabula Games
20047,"XYZ Game Labs, Inc, Low-Exp Publisher"
20048,PYTHAGORAS
20049,Plaid Hat Games
20050,"Schwerkraft-Verlag, Inside Up Games"
20051,Low-Exp Publisher
20052,"Korea Boardgames Co., Ltd., ADC Blackfire Entertainment, Diset S. A., Cranio Creations, Noris Spiele, Identity Games International B.V."
20053,"Giant Roc, TGG Games, Thistroy Games"
20054,Low-Exp Publisher
20055,Ideal
20056,"Hobby Japan, Devir, IELLO, Rebel Sp. z o.o., Cranio Creations, HeidelBÄR Games, GaGa Games, Czech Games Edition"
20057,Low-Exp Publisher
20058,Kolossal Games
20059,"Sugorokuya, Mizo Games, Low-Exp Publisher"
20060,"ADC Blackfire Entertainment, Galápagos Jogos, Days of Wonder"
20061,Renegade Game Studios
20062,"Origames, Renegade Game Studios"
20063,Games Workshop Ltd.
20064,Low-Exp Publisher
20065,"TeeTurtle, Unstable Games"
20066,"Cardinal, Big Potato"
20067,Low-Exp Publisher
20068,"Rawstone, Lonny Games, Fox in the Box"
20069,Ludonova
20070,Low-Exp Publisher
20071,"YOKA Games, Last Level, Low-Exp Publisher"
20072,"Korea Boardgames Co., Ltd., ADC Blackfire Entertainment, Galápagos Jogos, Z-Man Games, Siam Board Games, Delta Vision Publishing, BoardM Factory, Asmodee Italia, Rebel Sp. z o.o., Asmodee China, FoxMind Israel, Lord of Boards"
20073,"Last Level, Taverna Ludica Games"
20074,WizKids
20075,OKAZU Brand
20076,Game Brewer
20077,Nasza Księgarnia
20078,Mixlore
20079,Low-Exp Publisher
20080,Final Frontier Games
20081,"Brädspel.se, (Self-Published), Borderline Editions"
20082,(Self-Published)
20083,"(Self-Published), Poketto"
20084,"Zito! Ώρα για παιχνίδι, LOKI"
20085,All-Aboard Games
20086,Low-Exp Publisher
20087,"Stronghold Games, Hobby World, White Goblin Games, 2F-Spiele, Low-Exp Publisher"
20088,Indie Boards & Cards
20089,Irongames
20090,Van Ryder Games
20091,"HUCH!, R&R Games"
20092,Editrice Giochi
20093,"hobbity.eu, Draco Ideas"
20094,"Super Meeple, TCG Factory, Final Frontier Games"
20095,"Devil Dice Games, Super Meeple, TCG Factory, Mosaico Jogos, Final Frontier Games"
20096,Low-Exp Publisher
20097,Low-Exp Publisher
20098,Low-Exp Publisher
20099,"GateOnGames, Giga Mech Games, Ôz Editions"
20100,"GateOnGames, Giga Mech Games"
20101,BoardGameTables.com
20102,Low-Exp Publisher
20103,Low-Exp Publisher
20104,Low-Exp Publisher
20105,"(Web published), Worthington Publishing, LLC"
20106,"Portal Games, Edge Entertainment, Asmodee, Galápagos Jogos, BoardM Factory, CMON Global Limited, Lavka Games, 17wanzy (Yihu BG)"
20107,"moses. Verlag GmbH, Low-Exp Publisher"
20108,(Self-Published)
20109,(Self-Published)
20110,Mindclash Games
20111,Z-Man Games
20112,ASYNCRON games
20113,"Gém Klub Kft., Plaid Hat Games"
20114,Mixlore
20115,"TeeTurtle, Unstable Games"
20116,Low-Exp Publisher
20117,"(Self-Published), Giga Mech Games"
20118,(Self-Published)
20119,Low-Exp Publisher
20120,"Ravensburger, BoardM Factory, Bézier Games"
20121,Bézier Games
20122,Fireside Games
20123,"Popcorn Games, Saashi & Saashi, Cacahuete Games"
20124,"SD Games, Kolossal Games"
20125,"HOT Games, Tranjis Games, Board Game Circus, Gam'inBIZ"
20126,Button Shy
20127,Low-Exp Publisher
20128,"The Op, White Goblin Games, Studio Supernova, Buró, Tranjis Games, Low-Exp Publisher"
20129,Low-Exp Publisher
20130,"(Self-Published), Low-Exp Publisher"
20131,"Mandoo Games, Alley Cat Games, Cacahuete Games"
20132,Alley Cat Games
20133,Small Box Games
20134,"Arclight, Alderac Entertainment Group, Gen-X Games, Lucky Duck Games"
20135,Looping Games
20136,Looping Games
20137,Low-Exp Publisher
20138,"Broadway Toys LTD, Smirk & Dagger Games"
20139,"Renegade Game Studios, Dire Wolf"
20140,Low-Exp Publisher
20141,Low-Exp Publisher
20142,"Hobby World, Renegade Game Studios, Schwerkraft-Verlag, Foxtrot Games, Lucky Duck Games"
20143,"Vae Victis, Cérigo Editions"
20144,CrossCut Games
20145,"Hobby Japan, Asmodee, Galápagos Jogos, Asmodee China, Space Cowboys"
20146,El Dorado Games
20147,GMT Games
20148,Pressman Toy Corp.
20149,Low-Exp Publisher
20150,"Arrakis Games, Low-Exp Publisher"
20151,Low-Exp Publisher
20152,Steamforged Games Ltd.
20153,Battles Magazine
20154,"Popcorn Games, Oink Games"
20155,"Invedars, Low-Exp Publisher"
20156,"GateOnGames, Road To Infamy Games (R2i Games)"
20157,Mattel
20158,Moaideas Game Design
20159,CardLords
20160,Low-Exp Publisher
20161,Compass Games
20162,Low-Exp Publisher
20163,"Popcorn Games, Gen-X Games, Treetato Studio, Kids Table BG, 17wanzy (Yihu BG), Happy meeple games, Low-Exp Publisher"
20164,Tasty Minstrel Games
20165,"Giochix.it, PSC Games"
20166,Low-Exp Publisher
20167,"Gigamic, itten"
20168,"Hobby Japan, Rio Grande Games, Funforge, Delirium Games, Low-Exp Publisher"
20169,"999 Games, Hobby World, Broadway Toys LTD, Kaissa Chess & Games, Asmodee, Maldito Games, Mandoo Games, Gém Klub Kft., Cranio Creations, Lucky Duck Games"
20170,"Pendragon Game Studio, Arcane Wonders"
20171,GDM Games
20172,GDM Games
20173,Low-Exp Publisher
20174,GDM Games
20175,GDM Games
20176,"Game Factory, HOT Games, Muduko, Gamewright, Mar Lúdico, Cacahuete Games, Low-Exp Publisher"
20177,Spin Master Ltd.
20178,Spin Master Ltd.
20179,"Matagot, HUCH!, Lavka Games, Surfin' Meeple China, CrowD Games, Jet Games Studio"
20180,Black Monk
20181,Low-Exp Publisher
20182,"Korea Boardgames Co., Ltd., Broadway Toys LTD, Maldito Games, Cranio Creations, テンデイズゲームズ (Ten Days Games), HeidelBÄR Games, Atalia"
20183,"Gameland 游戏大陆, Rather Dashing Games"
20184,"DiceTree Games, Maldito Games, Super Meeple, White Goblin Games, Cranio Creations, Capstone Games, Feuerland Spiele, Low-Exp Publisher"
20185,"Asmodee Italia, WizKids"
20186,"Hub Games, Low-Exp Publisher"
20187,"Jing Studio, Spielefaible, Low-Exp Publisher"
20188,"Blue Orange Games, Low-Exp Publisher"
20189,Cérigo Editions
20190,Low-Exp Publisher
20191,Gen-X Games
20192,Low-Exp Publisher
20193,"Asmodee, Galápagos Jogos, Z-Man Games, Gém Klub Kft., Asmodee Italia, Rebel Sp. z o.o., Asmodee China"
20194,"YOKA Games, Awaken Realms"
20195,"cosaic, Summon Games, Homosapiens Lab, Fever Games, Underdog Games (II), Low-Exp Publisher"
20196,La Boîte de Jeu
20197,Grey Fox Games
20198,Low-Exp Publisher
20199,"Delta Vision Publishing, CMON Global Limited, Spaghetti Western Games"
20200,Sorry We Are French
20201,"Egmont Polska, Kanga Games"
20202,Low-Exp Publisher
20203,"The Op, Lucky Duck Games"
20204,Low-Exp Publisher
20205,Tiny Battle Publishing
20206,"Nasza Księgarnia, Board Game Box, Ankama"
20207,"BoardM Factory, Alderac Entertainment Group"
20208,"Rebel Sp. z o.o., SD Games, Engames, Jumping Turtle Games, GateOnGames, Blue Cocker Games, Deep Water Games"
20209,Low-Exp Publisher
20210,Grandpa Beck's Games
20211,LudiCreations
20212,"Maldito Games, Delta Vision Publishing, FoxGames, Magellan, TGG Games, Lucky Duck Games, Mirakulus, Dal Tenda, Low-Exp Publisher"
20213,Modiphius Entertainment
20214,Indie Boards & Cards
20215,Thunderworks Games
20216,Low-Exp Publisher
20217,"YOKA Games, sternenschimmermeer, Maldito Games, Arclight, Gém Klub Kft., MINDOK, Geekach Games, GaGa Games, Skellig Games, MeepleBR, Lucky Duck Games, Yayoi The Dreamer, Low-Exp Publisher"
20218,Hall or Nothing Productions
20219,(Self-Published)
20220,Low-Exp Publisher
20221,"AMIGO, Granna, Flatlined Games, Lúdilo"
20222,"nestorgames, (Web published)"
20223,"Maldito Games, Game Harbor, Pixie Games, Lucrum Games, Giochix.it, Giant Roc, Board&Dice"
20224,Low-Exp Publisher
20225,Low-Exp Publisher
20226,"TCG Factory, Giant Roc, Board&Dice"
20227,Decision Games (I)
20228,"Hobby Japan, Korea Boardgames Co., Ltd., Lifestyle Boardgames Ltd, Mercurio, dV Giochi, HUCH!"
20229,Low-Exp Publisher
20230,Art and Games
20231,倦怠期 (Kentaiki)
20232,"Ediciones MasQueOca, Sierra Madre Games, Banana Games, Fox in the Box, Ion Game Design, Mosaico Jogos, Low-Exp Publisher"
20233,Wyrd Miniatures
20234,ThunderGryph Games
20235,(Self-Published)
20236,moses. Verlag GmbH
20237,Low-Exp Publisher
20238,moses. Verlag GmbH
20239,Skellig Games
20240,Flying Pig Games
20241,"Asmodee, ADC Blackfire Entertainment, Gém Klub Kft., Cube Factory of Ideas, Asmodee China, GoKids 玩樂小子, CrowD Games, Plaid Hat Games"
20242,"PaperGames (III), Swan Panasia Co., Ltd., Spilbræt.dk, Happy Baobab, FoxGames, Blue Orange Games, Blue Orange (EU)"
20243,"Brädspel.se, HUCH!, Blue Orange Games, Blue Orange (EU)"
20244,Devir
20245,"Albi, Mandoo Games, Game Factory, Blackrock Games, Gen-X Games, Albi Polska, BlackSands Games, Norsker Games"
20246,"Mandoo Games, Game Factory, Blackrock Games, Gen-X Games, Albi Polska, BlackSands Games, Norsker Games"
20247,"Mandoo Games, Game Factory, Blackrock Games, Albi Polska, BlackSands Games, Norsker Games"
20248,GMT Games
20249,Skellig Games
20250,Paladone
20251,Low-Exp Publisher
20252,"Rio Grande Games, MINDOK, Delicious Games"
20253,"999 Games, Asmodee, Gém Klub Kft., Asmodee Italia, Rebel Sp. z o.o., MINDOK, Skybound Games, Magellan, Lucky Duck Games, Skybound Tabletop, Low-Exp Publisher"
20254,Brybelly
20255,Low-Exp Publisher
20256,"Academy Games, Inc."
20257,"Korea Boardgames Co., Ltd., University Games, Megableu, Low-Exp Publisher"
20258,"Keep Exploring Games, Talon Strikes Studios LLC"
20259,倦怠期 (Kentaiki)
20260,Low-Exp Publisher
20261,"Lucrum Games, Strawberry Studio"
20262,"Portal Games, KOSMOS, Fractal Juegos, MS Edizioni, White Goblin Games, TCG Factory, Pixie Games, Ludofy Creative, Board&Dice, Delight, Low-Exp Publisher"
20263,"Ediciones MasQueOca, Gotha Games"
20264,Compass Games
20265,Low-Exp Publisher
20266,Sit Down!
20267,Sit Down!
20268,Low-Exp Publisher
20269,"(Self-Published), Low-Exp Publisher"
20270,"Arrakis Games, Nauvoo Games"
20271,2Tomatoes Games
20272,"Pegasus Spiele, MINDOK, Blackrock Games, Studio Supernova, Bard Centrum Gier, Engames, Frosted Games, Catch Up Games"
20273,The Op
20274,Space Cowboys
20275,"(Self-Published), All-Aboard Games"
20276,(Self-Published)
20277,Spielworxx
20278,"Capstone Games, Surprised Stare Games Ltd, Frosted Games"
20279,"Lautapelit.fi, Brädspel.se, Queen Games"
20280,Low-Exp Publisher
20281,(Web published)
20282,Medieval Lords
20283,Ravensburger
20284,Ravensburger
20285,moses. Verlag GmbH
20286,Mondo Games
20287,"Korea Boardgames Co., Ltd., Indie Boards & Cards"
20288,Low-Exp Publisher
20289,"Raven Distribution, Maldito Games, Five24 Labs, Lucky Duck Games, funbot, 17wanzy (Yihu BG), Poketto"
20290,Decision Games (I)
20291,Weird Giraffe Games
20292,"999 Games, Galakta, Lautapelit.fi, KOSMOS, Albi, Piatnik, Catan Studio, Devir, HaKubia, Spilbræt.dk"
20293,Word Forge Games
20294,Dr. Finn's Games
20295,PYTHAGORAS
20296,"PlayMonster, El Dorado Games"
20297,"Korea Boardgames Co., Ltd., Broadway Toys LTD, Maldito Games, Delta Vision Publishing, TWOPLUS Games, Ludofy Creative, Czacha Games, Dexker Games, TLAMA games, Game Brewer"
20298,"Zito! Ώρα για παιχνίδι, Mancalamaro, Reflexshop, LOKI, Low-Exp Publisher"
20299,Games Workshop Ltd.
20300,Games Workshop Ltd.
20301,"Maldito Games, Floodgate Games"
20302,(Self-Published)
20303,"Pegasus Spiele, Sit Down!, 2Tomatoes Games"
20304,"CMYK, Palm Court"
20305,"CMYK, Palm Court"
20306,"Kaissa Chess & Games, Ravensburger, Popcorn Games, Maldito Games, Gém Klub Kft., White Goblin Games, MINDOK, Alderac Entertainment Group, Asmodee China, CrowD Games, Lord of Boards, Grok Games, Lucky Duck Games, Little Rocket Games, Low-Exp Publisher"
20307,"Square Enix Co., Ltd."
20308,Vesuvius Media
20309,Low-Exp Publisher
20310,"KOSMOS, The Op, Reflexshop, Lucky Duck Games, Low-Exp Publisher"
20311,"Arrakis Games, Deep Water Games, Low-Exp Publisher"
20312,Low-Exp Publisher
20313,Big G Creative
20314,Buffalo Games
20315,"Rebel Sp. z o.o., Vagabund, Pencil First Games, LLC"
20316,Low-Exp Publisher
20317,"Origames, Renegade Game Studios"
20318,"Asmodee, Arclight, Ludonova, Tesla Games"
20319,Serious Poulp
20320,OSTIA Spiele
20321,"Gale Force Nine, LLC"
20322,Big Potato
20323,"Maldito Games, ASYNCRON games, PHALANX, Pendragon Game Studio"
20324,"Portal Games, Gigamic, Broadway Toys LTD, BoardM Factory, 数寄ゲームズ (Suki Games), Cranio Creations, Cosmodrome Games, Arcane Wonders"
20325,"Evrikus, Superlude Éditions"
20326,Fantasy Flight Games
20327,Looney Labs
20328,"Abraxas, Low-Exp Publisher"
20329,Buffalo Games
20330,"Maldito Games, Origames, Playagame Edizioni, Evrikus, The Flying Games"
20331,"Jumbo, University Games, ThinkFun"
20332,"Arclight, Plan B Games"
20333,Low-Exp Publisher
20334,"Zvezda, Japanime Games, Don't Panic Games"
20335,"Hobby Japan, Days of Wonder"
20336,Moaideas Game Design
20337,Le Droit de Perdre
20338,"Square Enix Co., Ltd."
20339,"999 Games, ABACUSSPIELE, Albi, Giochi Uniti, Lifestyle Boardgames Ltd, Mercurio, dV Giochi, Gém Klub Kft., Super Meeple, FoxGames, Ludicus"
20340,Bandai
20341,Arcane Wonders
20342,Catalyst Game Labs
20343,"Adam's Apple Games, LLC"
20344,"Button Shy, Salt & Pepper Games"
20345,KOSMOS
20346,"999 Games, KOSMOS, Giochi Uniti, Piatnik, Devir, IELLO, Zvezda"
20347,(Self-Published)
20348,Ravensburger
20349,Low-Exp Publisher
20350,"RUNES Editions, Low-Exp Publisher"
20351,"YOKA Games, Hobby World, Pegasus Spiele, Matagot, Arrakis Games, Ghenos Games, Jumping Turtle Games, Aporta Games"
20352,"Korea Boardgames Co., Ltd., Pegasus Spiele, Matagot, Lavka Games, MINDOK, Do it games, Jumping Turtle Games, Aporta Games"
20353,Aporta Games
20354,"Jumbo, GateOnGames"
20355,"Mandoo Games, Arrakis Games, HANALL M&C, Board Game Rookie"
20356,"999 Games, KOSMOS, Giochi Uniti, Devir, IELLO, Zvezda, Dino Toys s. r. o."
20357,"999 Games, KOSMOS"
20358,"Hans im Glück, 999 Games, Korea Boardgames Co., Ltd., Albi, Hobby World, Giochi Uniti, Swan Panasia Co., Ltd., Devir, Z-Man Games, Albi Polska"
20359,"Hobby World, Playroom Entertainment"
20360,"Muduko, Ludonova"
20361,"Worthington Publishing, LLC"
20362,"KOSMOS, Zvezda"
20363,"999 Games, Galakta, Korea Boardgames Co., Ltd., KOSMOS, Brain Games, Giochi Uniti, Kaissa Chess & Games, Piatnik, Swan Panasia Co., Ltd., Devir, GP Games, Ideal Board Games, Igroljub, IELLO, Zvezda, MINDOK, Geekach Games"
20364,Spin Master Ltd.
20365,"Hobby Japan, Korea Boardgames Co., Ltd., Lautapelit.fi, Rio Grande Games, Matagot, Gém Klub Kft., Rebel Sp. z o.o., MINDOK, Ediciones MasQueOca, Surfin' Meeple China, PD-Verlag"
20366,(Self-Published)
20367,Low-Exp Publisher
20368,Good Games Publishing
20369,"ABACUSSPIELE, MS Edizioni, Fantasmagoria, GDM Games, Geek Attitude Games, Enigma Studio"
20370,"Pegasus Spiele, Ediciones MasQueOca, Artipia Games, Geek Attitude Games"
20371,The Op
20372,Rio Grande Games
20373,Low-Exp Publisher
20374,"Бельвіль, Playagame Edizioni, Granna, Magellan, 2Tomatoes Games, Low-Exp Publisher"
20375,Ediciones Primigenio
20376,"Gen-X Games, FryxGames, Hangom Games, Grimspire, Hexy Studio, Low-Exp Publisher"
20377,"Lavka Games, Jet Games Studio"
20378,"Hobby Japan, Asmodee, Czacha Games, Ludonaute"
20379,"YOKA Games, Korea Boardgames Co., Ltd., Eagle-Gryphon Games, Maldito Games, Gém Klub Kft., Lavka Games, Geekach Games, Skellig Games, hobbity.eu, Giochix.it, TLAMA games, Low-Exp Publisher"
20380,Buffalo Games
20381,"Matagot, Tranjis Games"
20382,Perro Loko Games
20383,"Stronghold Games, Hobby Japan, Lautapelit.fi, Brädspel.se, Pegasus Spiele, White Goblin Games, Lavka Games, SD Games, Djama Games, TLAMA games, Games7Days, Lucky Duck Games, Edition Spielwiese"
20384,Button Shy
20385,"Hobby Japan, Asmodee, Asmodee China, Pearl Games"
20386,Jumping Turtle Games
20387,"Egmont Polska, Cranio Creations, Intrafin Games, Zito! Ώρα για παιχνίδι, Drawlab Entertainment"
20388,Archona Games
20389,Low-Exp Publisher
20390,Jack Dire Studios
20391,"(Self-Published), (Web published)"
20392,"(Unknown), Maldito Games, Low-Exp Publisher"
20393,Low-Exp Publisher
20394,"Pegasus Spiele, Edition Spielwiese"
20395,"Rawstone, Skellig Games, Lucrum Games, Elf Creek Games, Happy meeple games"
20396,"Pegasus Spiele, Scribabs"
20397,Ravensburger
20398,Funko Games
20399,"Restoration Games, Mondo Games"
20400,"Lifestyle Boardgames Ltd, GDM Games, Enigma Studio"
20401,"Hobby Japan, DiceTree Games, Galápagos Jogos, HUCH!, Rebel Sp. z o.o., CrowD Games, Space Cowboys"
20402,"Albi, Albi Polska"
20403,"Post Scriptum, Placentia Games, GateOnGames"
20404,"Portal Games, Cosmodrome Games"
20405,Low-Exp Publisher
20406,"dV Giochi, AURUM, Inc., Bananagrams, Inc."
20407,Cwali
20408,"Maldito Games, HUCH!, HOT Games, Funbox Editora, Rawstone, Djama Games, PYTHAGORAS, Sylex"
20409,Compass Games
20410,analog lunchbox (アナログランチボックス)
20411,"Osprey Games, Osprey Publishing"
20412,"Rebel Sp. z o.o., MINDOK, Ediciones MasQueOca, Rebel Studio, GateOnGames"
20413,Cube Factory of Ideas
20414,"(Web published), Low-Exp Publisher"
20415,"Playroom Entertainment, The Op, Ultra PRO"
20416,"Schwerkraft-Verlag, Daily Magic Games, Lucky Duck Games"
20417,"Muduko, Tranjis Games"
20418,Tranjis Games
20419,"Gigamic, PaperGames (III), Pegasus Spiele, White Goblin Games, Ediciones MasQueOca"
20420,Low-Exp Publisher
20421,Low-Exp Publisher
20422,Steamforged Games Ltd.
20423,Zacatrus
20424,Space Cowboys
20425,White Goblin Games
20426,Upper Deck Entertainment
20427,AMIGO
20428,AMIGO
20429,Ediciones Primigenio
20430,"FoxMind, Brain Picnic, Zacatrus"
20431,"Hobby World, Asmodee Italia, Last Level, Grimspire, Lucky Duck Games"
20432,Compass Games
20433,Venatus Ediciones
20434,Jumping Turtle Games
20435,"Deep Water Games, Low-Exp Publisher"
20436,Junk Spirit Games
20437,(Web published)
20438,"Broadway Toys LTD, Lifestyle Boardgames Ltd, Mandoo Games, Game Factory, Playagame Edizioni, Granna, Geronimo Games, OldChap Editions"
20439,"Piatnik, Queen Games"
20440,Revolution Games (II)
20441,HABA
20442,HABA
20443,HABA
20444,HABA
20445,HABA
20446,"Stronghold Games, Edge Entertainment, Arclight, 2F-Spiele"
20447,"Asmodee Italia, FoxGames, HeidelBÄR Games, Outland, Atalia"
20448,"Korea Boardgames Co., Ltd."
20449,Big G Creative
20450,"Korea Boardgames Co., Ltd."
20451,Giochi Uniti
20452,Blue Orange (EU)
20453,"Fantasy Flight Games, Hobby World, Galápagos Jogos, Delta Vision Publishing, Asmodee Italia, Rebel Sp. z o.o., Asmodee China"
20454,"Fantasy Flight Games, Korea Boardgames Co., Ltd., Asmodee, ADC Blackfire Entertainment, Asmodee Italia, NeoTroy Games, Asmodee China, Kilogames"
20455,"Fantasy Flight Games, Galápagos Jogos, Asmodee Italia, Rebel Sp. z o.o."
20456,(Web published)
20457,EmperorS4
20458,Gamelyn Games
20459,Corvus Belli
20460,Low-Exp Publisher
20461,Schmidt Spiele
20462,"Stronghold Games, 999 Games, Schmidt Spiele, Devir"
20463,"Stronghold Games, Schmidt Spiele"
20464,Privateer Press
20465,Low-Exp Publisher
20466,"Portal Games, Edge Entertainment, Asmodee, Galápagos Jogos, BoardM Factory, Asmodee Italia, CMON Global Limited, Lavka Games"
20467,Low-Exp Publisher
20468,Low-Exp Publisher
20469,"Asmodee, Gém Klub Kft., Rebel Sp. z o.o., Repos Production"
20470,Buffalo Games
20471,Gamelyn Games
20472,Vesuvius Media
20473,Low-Exp Publisher
20474,Low-Exp Publisher
20475,Invedars
20476,"Maldito Games, Jolly Dutch Productions"
20477,"999 Games, Albi, Maldito Games, Matagot, Arclight, Delta Vision Publishing, Lavka Games, Angry Lion Games, Ghenos Games, Surfin' Meeple, PHALANX, Ludofy Creative, Feuerland Spiele, Stonemaier Games"
20478,Button Shy
20479,Compass Games
20480,Hasbro
20481,Broadway Toys LTD
20482,"Zito! Ώρα για παιχνίδι, TCG Factory, HANALL M&C, Atalia, Low-Exp Publisher"
